dataset_name,file_id,algorithm_name,build_time_ms,query_time_ms,accuracy_percent,avg_dist_ratio,space_bytes
data_K1000,52,KDTree_Approx_BBF200,4.889625,56.063458,100.000000,1.006521,4024000
data_K1000,52,LSH_SumParity_l4_k5,1.127125,35.597250,100.000000,1.012671,4030496
data_K1000,53,BruteForce,0.432709,276.496209,100.0,1.0,4004000
data_K1000,53,KDTree_Exact,5.052625,276.742833,100.000000,1.000000,4024000
data_K1000,53,KDTree_Approx_BBF200,4.864875,55.398166,100.000000,1.008442,4024000
data_K1000,53,LSH_SumParity_l4_k5,1.218000,36.140292,100.000000,1.013222,4030944
data_K1000,54,BruteForce,0.285417,275.251250,100.0,1.0,4004000
data_K1000,54,KDTree_Exact,4.844667,276.190375,100.000000,1.000000,4024000
data_K1000,54,KDTree_Approx_BBF200,5.053084,56.540125,100.000000,1.007536,4024000
data_K1000,54,LSH_SumParity_l4_k5,1.171583,36.372875,100.000000,1.011645,4030368
data_K1000,55,BruteForce,0.426542,275.570541,100.0,1.0,4004000
data_K1000,55,KDTree_Exact,4.983209,276.918375,100.000000,1.000000,4024000
data_K1000,55,KDTree_Approx_BBF200,4.794916,55.520166,100.000000,1.008448,4024000
data_K1000,55,LSH_SumParity_l4_k5,0.990000,35.553542,100.000000,1.011975,4030560
data_K1000,56,BruteForce,0.319250,276.233583,100.0,1.0,4004000
data_K1000,56,KDTree_Exact,5.018291,276.139250,100.000000,1.000000,4024000
data_K1000,56,KDTree_Approx_BBF200,4.903583,56.040875,100.000000,1.008015,4024000
data_K1000,56,LSH_SumParity_l4_k5,0.922042,35.454916,100.000000,1.011274,4031456
data_K1000,57,BruteForce,0.436458,275.154458,100.0,1.0,4004000
data_K1000,57,KDTree_Exact,4.757791,276.098375,100.000000,1.000000,4024000
data_K1000,57,KDTree_Approx_BBF200,4.910000,56.207208,100.000000,1.008315,4024000
data_K1000,57,LSH_SumParity_l4_k5,0.943833,35.741167,100.000000,1.011902,4030944
data_K1000,58,BruteForce,0.495583,274.829875,100.0,1.0,4004000
data_K1000,58,KDTree_Exact,5.151500,276.276000,100.000000,1.000000,4024000
data_K1000,58,KDTree_Approx_BBF200,4.947000,55.894500,100.000000,1.008253,4024000
data_K1000,58,LSH_SumParity_l4_k5,0.921625,35.123667,100.000000,1.013141,4030944
data_K1000,59,BruteForce,0.235334,278.057500,100.0,1.0,4004000
data_K1000,59,KDTree_Exact,4.903000,276.824625,100.000000,1.000000,4024000
data_K1000,59,KDTree_Approx_BBF200,4.861542,55.281709,100.000000,1.009092,4024000
data_K1000,59,LSH_SumParity_l4_k5,1.188500,35.343875,99.000000,1.013156,4030944
data_K1000,60,BruteForce,0.203459,273.538250,100.0,1.0,4004000
data_K1000,60,KDTree_Exact,4.830833,275.724083,100.000000,1.000000,4024000
data_K1000,60,KDTree_Approx_BBF200,5.040084,55.855042,100.000000,1.008683,4024000
data_K1000,60,LSH_SumParity_l4_k5,0.885625,36.018792,100.000000,1.012154,4030048
data_K1000,61,BruteForce,0.446750,275.092417,100.0,1.0,4004000
data_K1000,61,KDTree_Exact,4.910750,276.702542,100.000000,1.000000,4024000
data_K1000,61,KDTree_Approx_BBF200,4.818291,55.810667,100.000000,1.008573,4024000
data_K1000,61,LSH_SumParity_l4_k5,0.940584,35.664959,100.000000,1.013088,4029664
data_K1000,62,BruteForce,0.314000,276.681958,100.0,1.0,4004000
data_K1000,62,KDTree_Exact,5.002959,277.391917,100.000000,1.000000,4024000
data_K1000,62,KDTree_Approx_BBF200,5.203750,55.932292,100.000000,1.006958,4024000
data_K1000,62,LSH_SumParity_l4_k5,0.934792,35.629500,100.000000,1.012960,4030624
data_K1000,63,BruteForce,0.226375,276.571959,100.0,1.0,4004000
data_K1000,63,KDTree_Exact,4.779833,275.371458,100.000000,1.000000,4024000
data_K1000,63,KDTree_Approx_BBF200,4.714167,55.370459,100.000000,1.009042,4024000
data_K1000,63,LSH_SumParity_l4_k5,0.939958,35.799917,100.000000,1.012698,4030368
data_K1000,64,BruteForce,0.218500,273.204250,100.0,1.0,4004000
data_K1000,64,KDTree_Exact,4.684750,274.706917,100.000000,1.000000,4024000
data_K1000,64,KDTree_Approx_BBF200,4.784666,55.822750,100.000000,1.008480,4024000
data_K1000,64,LSH_SumParity_l4_k5,0.914000,35.930042,100.000000,1.014048,4031328
data_K1000,65,BruteForce,0.226041,276.782792,100.0,1.0,4004000
data_K1000,65,KDTree_Exact,4.816667,275.985583,100.000000,1.000000,4024000
data_K1000,65,KDTree_Approx_BBF200,4.960750,55.467625,100.000000,1.007099,4024000
data_K1000,65,LSH_SumParity_l4_k5,0.915917,35.535792,100.000000,1.012017,4030752
data_K1000,66,BruteForce,0.225541,276.772250,100.0,1.0,4004000
data_K1000,66,KDTree_Exact,4.524542,277.350292,100.000000,1.000000,4024000
data_K1000,66,KDTree_Approx_BBF200,4.957333,55.943583,100.000000,1.007008,4024000
data_K1000,66,LSH_SumParity_l4_k5,1.227333,35.731083,100.000000,1.011595,4030048
data_K1000,67,BruteForce,0.258791,276.797583,100.0,1.0,4004000
data_K1000,67,KDTree_Exact,5.113875,276.598375,100.000000,1.000000,4024000
data_K1000,67,KDTree_Approx_BBF200,4.835791,56.280583,100.000000,1.008661,4024000
data_K1000,67,LSH_SumParity_l4_k5,0.971250,35.197667,100.000000,1.012408,4031328
data_K1000,68,BruteForce,0.228041,274.232250,100.0,1.0,4004000
data_K1000,68,KDTree_Exact,4.778083,276.631375,100.000000,1.000000,4024000
data_K1000,68,KDTree_Approx_BBF200,4.907292,56.404958,100.000000,1.007806,4024000
data_K1000,68,LSH_SumParity_l4_k5,1.144541,35.926875,100.000000,1.012905,4031072
data_K1000,69,BruteForce,0.493500,275.219916,100.0,1.0,4004000
data_K1000,69,KDTree_Exact,5.170209,276.812708,100.000000,1.000000,4024000
data_K1000,69,KDTree_Approx_BBF200,5.090084,55.937917,100.000000,1.008388,4024000
data_K1000,69,LSH_SumParity_l4_k5,1.099750,36.233958,100.000000,1.013033,4030944
data_K1000,70,BruteForce,0.449125,276.134333,100.0,1.0,4004000
data_K1000,70,KDTree_Exact,4.820000,275.880625,100.000000,1.000000,4024000
data_K1000,70,KDTree_Approx_BBF200,4.759708,55.813708,100.000000,1.008329,4024000
data_K1000,70,LSH_SumParity_l4_k5,0.922958,36.044833,100.000000,1.013841,4030816
data_K1000,71,BruteForce,0.429750,275.690291,100.0,1.0,4004000
data_K1000,71,KDTree_Exact,4.848291,275.314792,100.000000,1.000000,4024000
data_K1000,71,KDTree_Approx_BBF200,4.927583,55.685958,100.000000,1.008699,4024000
data_K1000,71,LSH_SumParity_l4_k5,1.229208,35.089917,100.000000,1.013991,4031520
data_K1000,72,BruteForce,0.214833,275.737708,100.0,1.0,4004000
data_K1000,72,KDTree_Exact,4.898958,276.732125,100.000000,1.000000,4024000
data_K1000,72,KDTree_Approx_BBF200,4.945500,56.024584,100.000000,1.008513,4024000
data_K1000,72,LSH_SumParity_l4_k5,1.210583,35.704500,100.000000,1.011631,4030304
data_K1000,73,BruteForce,0.290958,276.945209,100.0,1.0,4004000
data_K1000,73,KDTree_Exact,5.139833,277.258958,100.000000,1.000000,4024000
data_K1000,73,KDTree_Approx_BBF200,4.965625,55.605500,100.000000,1.008483,4024000
data_K1000,73,LSH_SumParity_l4_k5,0.949208,36.334459,100.000000,1.012733,4031712
data_K1000,74,BruteForce,0.441834,277.471167,100.0,1.0,4004000
data_K1000,74,KDTree_Exact,4.774750,292.768209,100.000000,1.000000,4024000
data_K1000,74,KDTree_Approx_BBF200,4.826333,58.553334,100.000000,1.007199,4024000
data_K1000,74,LSH_SumParity_l4_k5,0.951916,35.933416,100.000000,1.011260,4031008
data_K1000,75,BruteForce,0.218125,273.938083,100.0,1.0,4004000
data_K1000,75,KDTree_Exact,4.830083,277.669333,100.000000,1.000000,4024000
data_K1000,75,KDTree_Approx_BBF200,4.833083,56.160583,100.000000,1.008864,4024000
data_K1000,75,LSH_SumParity_l4_k5,1.030667,35.808500,100.000000,1.013377,4031328
data_K1000,76,BruteForce,0.396250,277.737125,100.0,1.0,4004000
data_K1000,76,KDTree_Exact,5.217958,277.252708,100.000000,1.000000,4024000
data_K1000,76,KDTree_Approx_BBF200,4.859084,55.764542,100.000000,1.008948,4024000
data_K1000,76,LSH_SumParity_l4_k5,0.982458,37.417125,100.000000,1.013140,4029920
data_K1000,77,BruteForce,0.443667,276.054875,100.0,1.0,4004000
data_K1000,77,KDTree_Exact,4.964625,276.853833,100.000000,1.000000,4024000
data_K1000,77,KDTree_Approx_BBF200,4.883667,55.765042,100.000000,1.007107,4024000
data_K1000,77,LSH_SumParity_l4_k5,0.955750,36.430750,100.000000,1.012394,4030432
data_K1000,78,BruteForce,0.457167,275.946208,100.0,1.0,4004000
data_K1000,78,KDTree_Exact,5.153708,275.882250,100.000000,1.000000,4024000
data_K1000,78,KDTree_Approx_BBF200,4.749625,55.576583,100.000000,1.009112,4024000
data_K1000,78,LSH_SumParity_l4_k5,0.924792,36.531333,100.000000,1.012982,4031072
data_K1000,79,BruteForce,0.471708,304.071000,100.0,1.0,4004000
data_K1000,79,KDTree_Exact,4.813917,276.488291,100.000000,1.000000,4024000
data_K1000,79,KDTree_Approx_BBF200,4.826667,55.995375,100.000000,1.007921,4024000
data_K1000,79,LSH_SumParity_l4_k5,1.164417,35.222458,100.000000,1.012322,4030816
data_K1000,80,BruteForce,0.329583,275.604750,100.0,1.0,4004000
data_K1000,80,KDTree_Exact,4.854416,278.204125,100.000000,1.000000,4024000
data_K1000,80,KDTree_Approx_BBF200,4.937875,56.058792,100.000000,1.009302,4024000
data_K1000,80,LSH_SumParity_l4_k5,0.980750,35.318333,100.000000,1.012366,4030304
data_K1000,81,BruteForce,0.234542,275.117666,100.0,1.0,4004000
data_K1000,81,KDTree_Exact,4.768875,276.838250,100.000000,1.000000,4024000
data_K1000,81,KDTree_Approx_BBF200,4.761709,55.085459,100.000000,1.007959,4024000
data_K1000,81,LSH_SumParity_l4_k5,0.910459,35.438084,100.000000,1.012852,4031328
data_K1000,82,BruteForce,0.427583,275.350167,100.0,1.0,4004000
data_K1000,82,KDTree_Exact,5.112458,276.662791,100.000000,1.000000,4024000
data_K1000,82,KDTree_Approx_BBF200,4.776792,55.896250,100.000000,1.006548,4024000
data_K1000,82,LSH_SumParity_l4_k5,0.967000,35.390500,100.000000,1.011905,4031072
data_K1000,83,BruteForce,0.218250,275.897208,100.0,1.0,4004000
data_K1000,83,KDTree_Exact,5.118333,277.006333,100.000000,1.000000,4024000
data_K1000,83,KDTree_Approx_BBF200,4.722750,55.548625,100.000000,1.008426,4024000
data_K1000,83,LSH_SumParity_l4_k5,0.968834,35.710667,100.000000,1.012111,4030944
data_K1000,84,BruteForce,0.402750,276.048584,100.0,1.0,4004000
data_K1000,84,KDTree_Exact,4.554250,276.459958,100.000000,1.000000,4024000
data_K1000,84,KDTree_Approx_BBF200,4.824875,56.114917,100.000000,1.008355,4024000
data_K1000,84,LSH_SumParity_l4_k5,1.251042,35.493708,100.000000,1.013593,4030816
data_K1000,85,BruteForce,0.223375,277.243250,100.0,1.0,4004000
data_K1000,85,KDTree_Exact,5.047583,276.900292,100.000000,1.000000,4024000
data_K1000,85,KDTree_Approx_BBF200,4.810292,55.445417,100.000000,1.008214,4024000
data_K1000,85,LSH_SumParity_l4_k5,0.915458,35.334166,100.000000,1.012724,4030560
data_K1000,86,BruteForce,0.309500,276.352958,100.0,1.0,4004000
data_K1000,86,KDTree_Exact,4.763750,277.089875,100.000000,1.000000,4024000
data_K1000,86,KDTree_Approx_BBF200,5.057417,55.863334,100.000000,1.007454,4024000
data_K1000,86,LSH_SumParity_l4_k5,0.949959,36.325709,100.000000,1.011675,4031072
data_K1000,87,BruteForce,0.382000,276.807417,100.0,1.0,4004000
data_K1000,87,KDTree_Exact,4.779334,277.706375,100.000000,1.000000,4024000
data_K1000,87,KDTree_Approx_BBF200,4.868334,55.285375,100.000000,1.006879,4024000
data_K1000,87,LSH_SumParity_l4_k5,1.178792,35.395708,100.000000,1.013400,4031328
data_K1000,88,BruteForce,0.474666,277.479041,100.0,1.0,4004000
data_K1000,88,KDTree_Exact,4.953875,277.461292,100.000000,1.000000,4024000
data_K1000,88,KDTree_Approx_BBF200,5.023041,55.828167,100.000000,1.009644,4024000
data_K1000,88,LSH_SumParity_l4_k5,1.115000,35.757708,100.000000,1.014699,4030432
data_K1000,89,BruteForce,0.214625,276.620458,100.0,1.0,4004000
data_K1000,89,KDTree_Exact,5.120958,277.883833,100.000000,1.000000,4024000
data_K1000,89,KDTree_Approx_BBF200,5.176417,55.756041,100.000000,1.007852,4024000
data_K1000,89,LSH_SumParity_l4_k5,0.968292,36.326042,100.000000,1.010952,4030432
data_K1000,90,BruteForce,0.216167,276.116250,100.0,1.0,4004000
data_K1000,90,KDTree_Exact,5.004584,277.722417,100.000000,1.000000,4024000
data_K1000,90,KDTree_Approx_BBF200,5.039167,56.183708,100.000000,1.008049,4024000
data_K1000,90,LSH_SumParity_l4_k5,0.957583,36.082875,99.000000,1.013248,4030688
data_K1000,91,BruteForce,0.229542,275.787000,100.0,1.0,4004000
data_K1000,91,KDTree_Exact,4.982417,276.885709,100.000000,1.000000,4024000
data_K1000,91,KDTree_Approx_BBF200,4.830708,55.532083,100.000000,1.008999,4024000
data_K1000,91,LSH_SumParity_l4_k5,1.027666,36.077500,100.000000,1.012607,4030688
data_K1000,92,BruteForce,0.226042,276.135041,100.0,1.0,4004000
data_K1000,92,KDTree_Exact,5.108459,277.317417,100.000000,1.000000,4024000
data_K1000,92,KDTree_Approx_BBF200,5.355125,55.701416,100.000000,1.009620,4024000
data_K1000,92,LSH_SumParity_l4_k5,0.910958,35.789084,100.000000,1.011834,4030816
data_K1000,93,BruteForce,0.257333,276.213292,100.0,1.0,4004000
data_K1000,93,KDTree_Exact,5.135459,277.252625,100.000000,1.000000,4024000
data_K1000,93,KDTree_Approx_BBF200,4.880000,55.559750,100.000000,1.008710,4024000
data_K1000,93,LSH_SumParity_l4_k5,1.137167,35.975041,100.000000,1.012508,4030752
data_K1000,94,BruteForce,0.442917,276.920917,100.0,1.0,4004000
data_K1000,94,KDTree_Exact,4.976417,276.294584,100.000000,1.000000,4024000
data_K1000,94,KDTree_Approx_BBF200,4.859041,56.298542,100.000000,1.007050,4024000
data_K1000,94,LSH_SumParity_l4_k5,0.930333,36.271167,100.000000,1.012863,4030688
data_K1000,95,BruteForce,0.443750,275.787500,100.0,1.0,4004000
data_K1000,95,KDTree_Exact,4.814417,277.577041,100.000000,1.000000,4024000
data_K1000,95,KDTree_Approx_BBF200,4.819958,56.215666,100.000000,1.009588,4024000
data_K1000,95,LSH_SumParity_l4_k5,1.159958,35.662750,100.000000,1.012444,4030944
data_K1000,96,BruteForce,0.291625,276.954916,100.0,1.0,4004000
data_K1000,96,KDTree_Exact,4.828875,278.875333,100.000000,1.000000,4024000
data_K1000,96,KDTree_Approx_BBF200,4.795750,55.510750,100.000000,1.008412,4024000
data_K1000,96,LSH_SumParity_l4_k5,0.918708,35.820584,100.000000,1.011969,4029792
data_K1000,97,BruteForce,0.212042,274.844083,100.0,1.0,4004000
data_K1000,97,KDTree_Exact,4.960708,277.102708,100.000000,1.000000,4024000
data_K1000,97,KDTree_Approx_BBF200,4.846833,56.117250,100.000000,1.007334,4024000
data_K1000,97,LSH_SumParity_l4_k5,0.935500,36.178584,100.000000,1.012260,4030816
data_K1000,98,BruteForce,0.227833,277.522792,100.0,1.0,4004000
data_K1000,98,KDTree_Exact,4.646917,277.190959,100.000000,1.000000,4024000
data_K1000,98,KDTree_Approx_BBF200,4.499125,55.862250,100.000000,1.008014,4024000
data_K1000,98,LSH_SumParity_l4_k5,1.137708,35.665375,100.000000,1.011923,4030240
data_K1000,99,BruteForce,0.214292,275.477750,100.0,1.0,4004000
data_K1000,99,KDTree_Exact,4.936875,278.936084,100.000000,1.000000,4024000
data_K1000,99,KDTree_Approx_BBF200,4.970417,56.384584,100.000000,1.010224,4024000
data_K1000,99,LSH_SumParity_l4_k5,0.963375,35.937459,100.000000,1.015092,4030816
data_K1000,100,BruteForce,0.216209,276.440541,100.0,1.0,4004000
data_K1000,100,KDTree_Exact,5.126000,277.624208,100.000000,1.000000,4024000
data_K1000,100,KDTree_Approx_BBF200,4.893542,55.987584,100.000000,1.009531,4024000
data_K1000,100,LSH_SumParity_l4_k5,0.959625,35.676333,100.000000,1.013664,4030944
